customer_id,age,income,tenure_months,product_count,transactions_30d,app_sessions_30d,avg_balance,complaints_90d,salary_credit,card_utilization,recent_inactivity_days,balance_change_90d,region,retention_campaign,churn_90d,account_closed,post_churn_balance,churn_reason,pre_txn_rate,post_txn_rate
200221,38,59801.91,51,3,19,10,31986.49,0,1,0.3624,7,0.1922,North,0,0,0,31265.92,none,16.15,13.29
200222,43,49879.02,35,5,20,7,28498.98,0,0,0.4778,4,-0.0129,South,0,0,0,32168.47,none,20.81,19.83
200223,42,56859.87,52,1,18,8,6570.05,0,1,0.2843,18,0.0709,East,0,0,0,6064.15,none,19.35,17.28
200224,28,71237.11,71,3,22,7,5679.46,0,0,0.4329,12,-0.2743,East,0,0,0,6460.13,none,19.74,18.15
200225,41,85943.95,69,3,23,6,6016.51,0,0,0.3664,7,0.097,East,0,0,0,5991.53,none,26.68,24.67
200226,43,70433.41,75,2,15,9,10127.61,1,1,0.2614,9,0.0928,East,1,0,0,9302.0,none,12.37,11.13
200227,68,57149.73,75,2,21,5,14873.52,0,1,0.576,5,-0.0287,West,0,0,0,15409.05,none,23.25,23.38
200228,61,210959.07,40,2,19,12,4111.1,0,1,0.1806,4,0.1824,North,0,0,0,4343.5,none,17.1,18.74
200229,31,64484.49,102,2,25,14,8206.16,1,1,0.2998,11,0.3955,North,0,0,0,8905.43,none,23.44,23.0
200230,37,51193.39,112,3,17,6,8885.65,1,0,0.4396,13,0.2573,West,0,0,0,7727.7,none,18.02,14.33
200231,24,113686.8,65,3,14,12,11475.81,1,1,0.2133,17,0.1408,West,0,0,0,12864.68,none,23.94,17.88
200232,34,114686.9,221,4,13,8,16496.89,1,0,0.1408,22,-0.0615,West,0,0,0,14661.36,none,13.78,12.59
200233,43,156575.02,80,4,16,12,52729.39,0,1,0.1117,17,0.0476,West,0,0,0,62031.82,none,16.4,13.27
200234,53,207886.28,29,3,14,10,3609.01,0,1,0.1309,3,-0.1192,South,0,0,0,3327.84,none,16.82,15.09
200235,32,87105.13,54,2,16,11,8208.84,0,0,0.2915,14,0.0514,South,0,0,0,9686.47,none,20.03,23.01
200236,33,61444.01,52,5,21,5,9514.83,0,1,0.4288,6,0.2629,South,0,0,0,8483.36,none,21.54,22.1
200237,18,25290.67,18,2,22,3,958.41,0,1,0.1552,69,0.017,North,1,0,0,1031.14,none,17.99,17.48
200238,38,42984.85,55,3,23,9,23504.06,0,1,0.4709,15,-0.2984,West,0,0,0,24896.29,none,22.46,27.92
200239,28,80751.38,100,3,22,9,10566.22,0,1,0.5029,12,0.0634,East,0,0,0,9151.51,none,16.04,12.93
200240,34,37605.42,109,4,19,11,14047.83,1,1,0.1349,7,-0.1566,South,0,0,0,12852.45,none,15.15,17.6
200241,30,30109.75,157,3,17,9,7473.36,0,0,0.4778,13,0.0645,West,0,0,0,7193.65,none,16.99,12.07
200242,39,74654.55,83,1,22,7,13833.47,1,0,0.7689,17,-0.0703,South,0,0,0,16500.66,none,17.8,14.28
200243,21,110375.0,95,4,17,10,33332.58,0,1,0.253,31,-0.2624,South,0,0,0,39605.37,none,17.66,21.75
200244,24,62872.14,44,4,23,9,13096.79,0,1,0.2753,15,0.2571,West,0,0,0,11987.54,none,20.1,19.26
200245,63,117907.37,89,2,14,9,4446.69,1,0,0.5149,36,-0.0898,West,1,0,0,4625.58,none,14.39,16.7
200246,26,101067.31,79,3,20,3,28620.18,0,0,0.0553,30,-0.266,North,0,0,0,27272.59,none,23.4,22.98
200247,28,135469.22,52,3,19,10,7946.8,0,1,0.0897,12,0.2603,East,0,0,0,7439.05,none,22.83,21.1
200248,60,237949.22,160,4,19,5,16482.23,0,1,0.122,29,-0.0929,North,0,0,0,19042.25,none,16.25,14.83
200249,72,300000.0,29,3,25,7,15454.72,0,1,0.1727,1,0.1787,East,1,0,0,14520.1,none,23.61,23.11
200250,27,107671.53,66,6,12,11,11342.65,1,0,0.2653,20,0.2601,North,0,0,0,10421.86,none,14.35,13.13
200251,36,55910.29,127,3,15,9,18035.41,0,0,0.6086,12,-0.0633,North,0,0,0,15913.68,none,12.99,11.13
200252,44,74490.82,37,4,17,11,8972.04,0,0,0.6983,4,0.2698,East,0,0,0,8170.11,none,20.68,23.61
200253,59,171050.04,47,1,19,9,1841.03,0,1,0.1182,12,-0.0532,West,1,0,0,1942.39,none,16.55,17.87
200254,29,44052.95,97,4,15,8,10062.23,0,0,0.077,3,0.2364,South,0,0,0,10865.13,none,7.02,9.67
200255,37,159633.37,97,3,23,7,29816.83,0,1,0.3442,19,0.0705,West,0,0,0,34964.14,none,20.32,17.52
200256,49,65575.88,59,2,22,7,7857.81,0,0,0.5822,20,0.0672,South,0,0,0,8943.46,none,18.04,10.77
200257,45,81580.1,75,3,22,12,7013.5,0,1,0.6404,33,-0.0502,West,1,0,0,5664.52,none,23.44,22.07
200258,36,46174.97,66,3,18,4,38627.08,0,0,0.5684,37,0.0578,East,1,0,0,44190.65,none,20.16,24.46
200259,39,34765.21,103,1,17,12,9811.08,0,0,0.2561,17,-0.355,North,0,0,0,10538.29,none,12.32,9.22
200260,25,61763.11,106,4,17,11,26954.95,0,0,0.197,31,0.0876,North,0,0,0,22520.15,none,20.14,21.66
200261,37,147425.44,134,6,21,5,25805.2,0,1,0.7742,50,0.5497,South,1,0,0,22178.69,none,16.02,20.04
200262,37,48939.65,134,4,11,7,11441.96,1,1,0.4016,13,-0.0724,South,0,0,0,12405.8,none,3.61,0.0
200263,43,174784.32,77,2,16,11,4942.8,0,0,0.2195,13,0.2047,West,0,0,0,5473.69,none,15.62,16.55
200264,34,52540.58,32,3,12,12,18558.98,0,0,0.1631,15,-0.0096,South,0,0,0,15017.34,none,14.38,15.61
200265,45,40010.47,41,4,19,11,8097.74,0,1,0.0409,27,0.1395,North,1,0,0,7264.97,none,19.48,19.18
200266,51,82778.35,45,3,14,19,4469.25,1,1,0.194,14,-0.2154,North,1,0,0,4009.01,none,15.84,14.27
200267,42,104601.27,60,3,19,8,40149.75,0,0,0.4751,5,-0.3549,North,0,0,0,32301.75,none,13.15,19.86
200268,44,79847.17,69,2,20,10,46122.33,0,1,0.3897,22,-0.1517,North,0,0,0,51561.08,none,18.66,19.55
200269,41,78232.92,36,3,16,6,4044.77,1,0,0.5638,8,0.2316,East,0,0,0,4773.82,none,13.28,7.15
200270,40,173867.63,17,3,21,7,4175.08,0,1,0.1616,9,0.0054,East,0,0,0,3605.93,none,21.08,19.04
200271,32,75858.45,85,5,12,13,7257.07,0,1,0.1989,13,-0.0467,North,0,0,0,7609.75,none,9.15,11.51
200272,43,55586.61,64,3,19,13,2958.5,0,1,0.3898,12,0.1488,West,0,0,0,3299.02,none,21.32,23.25
200273,39,38610.83,166,5,21,9,21184.24,0,1,0.2344,16,0.3057,West,0,0,0,19065.7,none,19.24,22.39
200274,63,145062.65,44,3,24,9,9640.64,0,1,0.1534,7,-0.0663,West,1,0,0,9803.37,none,23.58,27.71
200275,57,56971.05,151,3,21,9,3830.13,0,0,0.643,9,0.0542,North,0,0,0,4461.44,none,20.91,23.0
200276,44,60112.0,38,4,20,5,21671.25,0,0,0.0894,19,0.0599,South,0,0,0,20984.64,none,17.14,15.16
200277,32,128406.34,62,2,24,8,9138.84,0,1,0.3191,6,-0.3642,South,0,0,0,10862.54,none,22.62,22.22
200278,28,222838.53,66,2,21,15,8919.51,1,1,0.217,10,0.3687,West,0,0,0,8373.63,none,18.12,10.64
200279,53,82673.46,24,1,18,12,19224.05,0,0,0.1226,13,-0.09,South,0,0,0,16627.96,none,26.22,25.86
200280,43,66774.22,73,1,16,7,33195.94,0,0,0.2877,17,-0.2594,North,0,0,0,31891.17,none,17.45,17.94
200281,45,71776.51,41,2,21,6,9514.27,0,0,0.3448,17,-0.1748,West,0,0,0,10337.49,none,21.16,19.66
200282,21,56043.05,118,5,19,5,9475.6,0,1,0.3632,19,-0.0805,South,0,0,0,10494.04,none,15.97,12.73
200283,50,59201.69,96,5,16,8,1107.78,0,1,0.5439,24,-0.0036,East,0,0,0,909.02,none,16.85,12.72
200284,45,59376.41,80,2,24,10,28970.45,0,0,0.5352,37,0.1235,South,0,0,0,34604.11,none,23.38,27.95
200285,28,118814.87,47,2,16,12,9124.44,0,1,0.567,10,0.1111,South,0,0,0,9714.26,none,13.19,13.01
200286,35,68591.75,31,1,19,17,15360.37,1,1,0.4305,20,-0.2418,West,0,0,0,15747.08,none,16.77,17.32
200287,43,152061.94,147,1,27,12,33439.1,0,1,0.6583,21,-0.0307,North,0,0,0,28867.1,none,23.48,24.15
200288,41,67539.57,140,3,15,10,8430.03,0,1,0.2047,7,-0.0269,East,0,0,0,8225.07,none,19.16,19.66
200289,37,58838.72,46,2,16,14,6007.98,0,1,0.2118,16,0.1692,North,0,0,0,4952.84,none,21.47,23.03
200290,39,145401.28,105,5,16,10,18199.13,0,1,0.3882,34,0.0312,South,0,0,0,17161.18,none,19.97,22.05
200291,37,72858.46,37,3,22,3,35356.13,1,1,0.2343,28,0.1,West,0,0,0,39306.07,none,25.58,26.42
200292,42,67163.32,41,3,17,13,26023.39,0,1,0.4407,13,-0.0633,East,0,0,0,24987.9,none,17.87,20.98
200293,56,73341.34,64,4,9,4,8724.3,0,1,0.1779,16,-0.0001,North,0,0,0,7255.22,none,10.85,7.53
200294,18,161309.25,82,4,19,12,61012.96,0,0,0.4884,14,-0.0846,North,0,0,0,52524.72,none,19.73,21.95
200295,37,85200.63,29,5,23,11,10030.68,0,1,0.1528,1,-0.1776,North,0,0,0,10157.16,none,29.64,25.18
200296,42,143148.47,18,1,16,4,14646.46,0,0,0.5246,17,0.0555,East,0,0,0,14030.05,none,18.21,17.73
200297,43,63283.38,40,2,20,12,6747.59,0,0,0.6862,9,-0.0717,West,0,0,0,5990.49,none,15.74,13.1
200298,36,131083.99,60,1,17,12,15233.31,0,1,0.3691,14,0.3636,West,0,0,0,14774.93,none,16.01,16.48
200299,21,82055.25,28,4,13,15,16585.72,0,1,0.5641,12,-0.206,South,0,0,0,18953.54,none,13.21,12.76
200300,44,116989.33,49,3,19,8,2071.5,1,0,0.1379,4,-0.0393,North,0,0,0,2077.41,none,13.39,15.69
200301,59,122525.79,50,2,19,12,30488.62,0,0,0.3792,13,0.0644,East,0,0,0,34344.47,none,18.72,16.81
200302,23,42895.86,184,6,11,10,5920.67,0,1,0.5697,18,0.0413,West,0,0,0,5221.97,none,12.8,12.43
200303,50,74906.66,83,2,21,12,4929.86,0,1,0.3395,17,0.1647,South,0,0,0,4749.28,none,17.37,15.56
200304,36,121890.73,72,2,15,7,11064.28,0,1,0.3055,4,0.1169,North,0,0,0,9698.37,none,13.27,15.88
200305,39,133051.07,54,2,17,11,12953.24,0,1,0.3802,17,0.1993,East,0,0,0,10750.64,none,12.81,8.45
200306,28,143459.83,134,2,22,8,5709.08,0,1,0.2782,28,-0.2587,East,0,0,0,6285.7,none,20.12,22.64
200307,36,76268.98,30,2,13,6,36514.11,0,1,0.2451,14,-0.1213,North,1,0,0,33336.28,none,7.76,6.8
200308,54,167969.32,91,4,16,9,7758.54,0,0,0.6028,12,-0.4127,West,1,0,0,7382.06,none,15.62,19.51
200309,46,50159.23,138,2,13,9,3615.69,0,0,0.3066,2,-0.036,East,1,0,0,3059.38,none,15.13,17.83
200310,59,31643.9,101,3,12,11,6257.34,0,0,0.1505,29,0.2412,East,0,0,0,6571.56,none,16.1,10.63
200311,53,61804.74,43,1,25,7,15799.0,0,0,0.665,10,0.1544,West,1,0,0,15085.97,none,21.36,21.87
200312,45,138986.86,28,3,16,10,29680.89,0,1,0.1781,23,0.2249,North,1,0,0,24395.5,none,11.68,15.83
200313,59,39616.76,104,2,13,5,5397.39,0,1,0.3611,8,-0.0821,South,0,0,0,6134.35,none,13.65,11.22
200314,45,32080.37,92,2,25,8,81711.14,0,1,0.4433,19,-0.0728,West,1,0,0,85928.75,none,20.13,20.72
200315,49,27949.13,114,3,15,2,12276.33,0,1,0.3665,2,0.1259,South,0,0,0,10139.11,none,12.04,11.49
200316,37,107924.88,97,6,22,7,24276.77,0,0,0.3368,8,-0.0063,North,0,0,0,27965.81,none,23.81,16.08
200317,41,32475.42,119,1,21,16,4902.5,0,1,0.463,24,0.2361,North,0,0,0,4960.42,none,18.25,19.28
200318,32,97381.16,54,4,17,9,16567.96,0,1,0.1426,20,0.0711,South,0,0,0,16829.18,none,10.03,9.96
200319,51,60112.54,67,3,10,12,43879.19,0,0,0.0863,10,0.3806,North,0,0,0,50477.31,none,11.46,13.97
200320,27,47126.58,32,2,13,5,37085.33,0,1,0.1716,10,0.1386,East,0,0,0,31952.38,none,12.78,10.3
200321,49,41569.59,28,2,20,13,25197.27,0,0,0.242,24,0.0495,East,1,0,0,25316.01,none,19.58,17.52
200322,38,80650.59,79,2,21,8,3437.92,0,1,0.1323,38,0.2554,East,0,0,0,3282.71,none,17.46,14.47
200323,53,47554.64,46,2,9,7,9215.15,0,1,0.3841,23,-0.001,West,0,0,0,7397.22,none,14.83,14.55
200324,48,71803.35,141,5,14,9,9967.76,0,1,0.3129,5,0.0053,East,0,0,0,9761.64,none,14.02,14.03
200325,60,89786.95,92,1,25,12,27281.73,1,0,0.6723,6,0.0545,North,0,0,0,28824.93,none,23.23,21.78
200326,48,100849.55,70,4,18,4,8170.94,0,1,0.2824,2,-0.2245,East,0,0,0,8236.48,none,18.8,15.15
200327,23,120366.63,24,1,20,12,136029.43,0,1,0.3051,57,0.1004,South,1,0,0,139773.93,none,16.37,18.34
200328,39,78827.88,35,2,15,3,28808.76,0,1,0.3582,7,0.1928,North,0,0,0,27991.33,none,15.24,15.49
200329,27,40411.59,42,1,20,11,10797.66,0,0,0.0472,31,0.0909,South,0,0,0,9265.77,none,16.55,18.04
200330,34,93020.15,52,4,22,8,26440.66,0,1,0.2705,41,-0.1113,East,0,0,0,22757.32,none,25.78,28.33
200331,57,103293.88,108,2,20,10,8144.38,1,1,0.1283,11,0.0659,North,0,0,0,8675.17,none,19.1,20.89
200332,47,65157.57,27,4,23,7,8503.85,0,1,0.3191,14,-0.3364,East,0,0,0,10176.87,none,26.85,22.04
200333,32,61455.87,182,1,17,8,20990.47,1,0,0.2657,56,0.2197,North,1,0,0,21716.51,none,14.21,19.39
200334,29,280904.2,99,1,22,8,10927.43,0,1,0.611,9,-0.0394,North,1,0,0,9479.87,none,20.15,27.94
200335,40,35356.7,33,5,17,10,11437.56,0,0,0.498,23,-0.1329,North,0,0,0,13427.34,none,14.6,11.77
200336,27,94461.0,135,4,16,7,20030.95,1,1,0.2371,16,0.1316,North,1,0,0,21137.78,none,20.5,25.99
200337,33,127994.0,91,2,16,11,26123.14,0,1,0.4818,7,-0.1942,West,0,1,1,1406.62,service,21.94,25.84
200338,43,59678.41,45,5,16,6,36111.91,0,1,0.5488,6,0.0905,North,0,0,0,41166.66,none,23.33,23.96
200339,53,65626.65,100,2,12,5,16315.77,0,0,0.3634,10,0.109,West,0,0,0,19281.9,none,10.38,9.82
200340,47,57734.76,34,5,15,7,3237.13,0,1,0.2783,17,0.2188,West,0,0,0,3208.7,none,12.51,19.99
200341,18,72008.8,67,3,14,10,26704.47,0,1,0.1064,11,-0.2024,South,0,0,0,22349.83,none,9.51,11.77
200342,43,118082.91,87,4,12,8,9069.41,0,0,0.611,13,0.143,North,0,0,0,9165.52,none,8.31,9.8
200343,41,64563.66,35,3,18,14,2674.96,1,1,0.1387,20,-0.0216,South,0,0,0,2635.0,none,16.9,14.07
200344,45,300000.0,72,3,13,6,8456.38,0,0,0.4263,26,-0.2731,North,0,0,0,10138.66,none,10.66,12.24
200345,58,56129.44,82,1,19,15,2806.26,0,1,0.3379,10,0.0461,East,0,0,0,3135.49,none,21.45,16.37
200346,18,153591.96,51,1,26,7,19780.86,1,0,0.4595,22,-0.1974,East,0,0,0,19945.6,none,22.95,22.6
200347,33,97108.1,42,2,15,6,17667.61,2,1,0.1301,10,-0.1604,North,0,0,0,16689.67,none,13.1,11.91
200348,46,76426.26,69,2,18,5,35175.59,1,1,0.3938,11,0.0938,East,0,0,0,37943.52,none,17.13,16.61
200349,23,161674.45,56,3,10,6,22735.64,0,0,0.1751,46,-0.1145,South,1,0,0,20268.78,none,9.27,13.93
200350,56,29863.12,147,3,11,8,12981.98,0,1,0.2355,14,0.1741,West,1,0,0,10411.27,none,8.93,13.58
200351,44,90968.59,87,3,13,9,9924.69,1,0,0.5007,5,0.0508,North,0,0,0,8480.39,none,11.89,10.31
200352,49,48553.06,57,3,17,6,36521.38,0,0,0.6001,22,0.0552,West,0,0,0,34987.52,none,17.32,15.39
200353,34,56648.91,64,2,14,5,3908.04,0,0,0.5366,29,-0.0356,West,0,0,0,4392.32,none,16.34,11.58
200354,49,55202.87,44,2,21,7,13955.86,0,1,0.3861,9,-0.3813,East,0,0,0,14564.47,none,24.15,18.75
200355,52,42375.18,117,1,16,9,9178.37,0,1,0.3748,26,-0.1938,East,0,0,0,9965.95,none,16.32,10.71
200356,43,29013.09,92,2,21,9,13818.6,0,1,0.1112,21,-0.0613,South,1,0,0,14107.93,none,11.3,12.77
200357,43,89165.79,153,2,18,9,3709.34,1,1,0.1254,19,-0.1781,West,0,0,0,4242.28,none,21.62,22.73
200358,43,69438.24,72,3,21,6,13830.81,1,1,0.3269,12,-0.0839,North,0,0,0,13892.44,none,19.82,17.19
200359,31,61028.5,58,3,18,12,21246.18,0,1,0.245,17,-0.1712,South,1,0,0,24281.56,none,13.36,16.67
200360,38,109312.66,73,3,17,7,5846.44,0,0,0.6263,19,-0.1256,West,0,0,0,6594.25,none,20.18,12.88
200361,38,92317.18,149,3,17,11,8993.99,0,1,0.3386,9,-0.044,North,0,0,0,7637.52,none,14.01,11.73
200362,44,62172.08,50,2,12,8,14818.87,0,1,0.3323,24,-0.2404,South,1,0,0,12624.22,none,9.83,15.72
200363,51,300000.0,47,5,17,8,9663.09,0,1,0.614,16,0.1015,East,1,0,0,8677.97,none,8.14,8.44
200364,28,126035.03,54,1,16,7,5980.95,1,1,0.2431,33,-0.2562,South,0,1,1,159.18,competitor,12.8,13.25
200365,39,276250.07,43,3,18,9,5554.0,0,1,0.1456,5,-0.1559,West,1,0,0,4662.21,none,17.81,21.36
200366,56,57308.04,76,3,9,9,33561.84,0,0,0.2657,15,-0.0552,South,0,0,0,34739.9,none,7.5,9.9
200367,32,82599.25,51,5,15,6,3844.43,0,1,0.7035,2,0.2777,West,0,0,0,3932.41,none,16.0,14.83
200368,31,36438.21,131,1,15,10,6984.92,0,1,0.3512,26,-0.0249,East,0,0,0,8340.46,none,16.29,13.65
200369,42,60033.52,32,3,20,5,4594.85,1,0,0.5666,59,-0.0538,North,1,0,0,4903.7,none,13.31,13.27
200370,49,52221.2,93,4,12,7,12389.53,0,1,0.1225,17,-0.141,North,0,0,0,14282.46,none,14.67,15.75
200371,40,300000.0,122,5,17,8,8415.89,0,0,0.4468,14,-0.1355,South,0,0,0,8588.35,none,16.71,14.58
200372,55,49195.57,32,2,16,5,7205.1,0,1,0.2912,4,-0.2805,East,0,0,0,7453.26,none,11.8,9.79
200373,49,63303.94,85,1,21,11,41421.62,1,1,0.3878,19,-0.1164,North,0,0,0,36405.02,none,20.93,23.51
200374,49,32367.26,109,6,20,10,15741.16,1,1,0.2047,16,-0.1783,South,0,0,0,16726.43,none,22.08,17.99
200375,46,96564.77,23,2,23,9,5996.18,0,0,0.4593,19,0.0946,South,0,0,0,6672.78,none,22.8,19.78
200376,66,43883.66,39,3,20,7,14595.77,0,0,0.2465,12,-0.0993,East,1,0,0,13279.94,none,18.71,18.25
200377,38,119326.84,117,3,14,14,2413.0,0,0,0.5215,17,-0.2571,South,0,0,0,2194.39,none,14.4,13.59
200378,18,26925.87,117,2,15,9,11627.8,0,1,0.2951,18,0.1451,North,0,0,0,13076.35,none,15.4,10.51
200379,58,67341.27,62,3,11,7,6111.24,1,1,0.154,48,0.0984,East,1,0,0,6394.42,none,5.55,5.41
200380,35,26088.02,73,4,18,11,2524.83,0,0,0.1703,28,0.1144,West,1,0,0,3021.47,none,11.23,12.07
200381,41,54975.3,91,5,21,7,9083.38,0,1,0.4619,14,0.0033,South,0,0,0,10896.3,none,19.16,22.94
200382,54,61479.21,107,3,22,18,50568.57,0,1,0.1626,14,-0.5031,West,0,0,0,44846.83,none,22.46,21.95
200383,22,51790.09,70,2,21,12,43867.9,0,1,0.2806,22,0.4611,East,1,0,0,48530.88,none,19.89,23.18
200384,26,54682.69,107,1,20,19,5225.55,1,1,0.4132,12,0.121,South,0,0,0,4560.28,none,16.42,11.14
200385,22,122830.91,17,3,20,10,14814.38,0,0,0.3862,33,0.0294,South,0,0,0,12706.85,none,20.83,20.94
200386,31,238082.2,58,4,19,9,2561.37,0,0,0.4161,11,-0.1372,South,0,0,0,2753.56,none,17.51,13.01
200387,45,86772.09,89,3,21,10,10898.98,0,0,0.3887,20,-0.3025,North,0,0,0,8834.19,none,20.33,21.18
200388,46,44864.29,79,2,14,12,27018.72,0,0,0.3765,5,-0.1425,South,0,0,0,32080.53,none,14.65,15.85
200389,43,74582.71,137,1,15,5,9729.37,0,0,0.1667,26,0.041,South,0,0,0,9854.93,none,15.65,10.24
200390,24,59253.1,39,1,26,13,33436.48,0,1,0.2153,15,-0.2186,South,0,0,0,38499.55,none,23.08,19.83
200391,18,117428.8,37,1,18,10,12041.39,0,0,0.0368,18,-0.1254,North,0,0,0,9692.96,none,19.38,21.23
200392,41,84351.26,146,2,18,9,8097.62,0,1,0.4949,20,-0.1364,West,0,0,0,7138.87,none,17.36,18.29
200393,35,30231.33,25,2,23,8,9659.61,1,0,0.2547,28,-0.2568,South,0,0,0,11139.21,none,24.13,23.79
200394,45,131700.53,98,3,20,7,17964.24,0,1,0.213,41,0.1287,South,0,0,0,16162.24,none,14.72,11.02
200395,48,122538.89,93,4,21,7,113418.15,0,1,0.4118,17,-0.0576,North,0,0,0,102549.16,none,18.08,13.01
200396,42,163846.81,49,2,20,8,22384.09,0,1,0.3825,15,-0.0403,East,0,0,0,19351.41,none,18.36,8.89
200397,48,54196.9,144,3,18,6,7288.03,0,1,0.1038,21,-0.1005,North,0,0,0,8623.73,none,17.01,12.25
200398,43,84961.8,64,6,23,8,7974.37,0,1,0.3741,29,0.1185,North,0,0,0,7480.36,none,18.57,17.15
200399,46,37526.18,68,5,24,7,12479.74,0,1,0.4025,41,-0.0489,East,0,0,0,10388.62,none,22.72,23.87
200400,32,69999.04,39,3,21,10,1999.88,1,1,0.1699,17,0.1564,South,0,0,0,1958.63,none,19.22,19.07
200401,38,89568.89,43,2,26,7,1482.82,0,1,0.5284,1,-0.0609,North,0,0,0,1504.1,none,24.95,22.94
200402,42,50746.13,36,2,15,9,4769.79,0,0,0.0924,7,-0.2139,East,1,0,0,4926.93,none,14.31,18.18
200403,49,86916.95,86,3,18,10,4397.73,0,1,0.2586,4,0.1309,West,0,0,0,4116.51,none,16.85,17.92
200404,36,78969.85,84,4,17,8,10342.57,0,1,0.5944,2,0.0342,North,1,0,0,10148.9,none,13.9,14.1
200405,46,56219.07,16,3,20,11,9077.01,0,1,0.2287,7,-0.1043,West,0,0,0,9446.0,none,18.74,16.69
200406,37,155287.06,114,3,14,12,14004.15,1,1,0.3714,11,-0.0921,East,0,0,0,13104.88,none,12.94,12.22
200407,39,63289.7,60,2,26,9,7663.7,1,1,0.771,25,-0.1253,South,0,0,0,8965.27,none,28.13,28.29
200408,49,77457.77,24,4,11,7,16317.92,1,1,0.3282,3,0.2331,South,0,0,0,13459.08,none,17.75,18.13
200409,18,32132.54,139,2,13,8,5578.86,0,0,0.2186,18,0.0126,South,0,0,0,5678.34,none,14.66,14.04
200410,26,95796.03,54,4,20,10,10791.56,0,0,0.4543,42,0.3226,North,1,0,0,9040.42,none,20.96,22.56
200411,24,55388.64,53,4,25,7,10670.62,0,0,0.4896,10,-0.1534,East,1,0,0,10299.31,none,16.22,16.07
200412,18,121891.6,63,3,16,7,30440.07,0,0,0.3708,25,-0.0308,South,0,0,0,32304.48,none,14.45,14.52
200413,33,35006.57,108,4,23,9,1160.68,0,1,0.1466,8,-0.1331,West,0,0,0,1028.18,none,14.86,14.61
200414,48,91245.11,48,1,29,6,2039.14,0,0,0.2754,18,-0.0911,North,0,0,0,2019.94,none,30.02,27.14
200415,37,21683.14,125,4,24,7,1375.24,1,0,0.5992,24,-0.0865,East,0,0,0,1269.07,none,19.65,19.42
200416,42,101027.58,35,2,21,14,14704.44,0,0,0.4573,5,0.1543,West,0,0,0,14172.97,none,21.06,16.59
200417,52,65400.16,51,3,10,13,13867.12,0,0,0.5616,9,0.1674,South,0,0,0,13098.83,none,11.26,5.22
200418,55,89685.63,13,1,24,9,1676.86,0,1,0.426,16,-0.0177,East,0,0,0,1698.28,none,24.28,23.1
200419,39,51757.88,54,1,22,8,15442.93,1,1,0.337,9,-0.1069,East,0,0,0,12588.22,none,20.04,22.76
200420,55,42715.06,28,4,16,3,9036.3,0,0,0.0893,8,0.2454,North,0,0,0,8119.63,none,13.96,15.13
200421,41,56695.19,31,1,22,5,4222.26,1,0,0.4719,23,0.1261,West,1,0,0,4413.15,none,25.74,30.09
200422,31,80019.69,29,2,20,3,4573.81,1,1,0.367,12,0.4335,South,1,0,0,4292.89,none,15.44,19.85
200423,33,98867.44,64,3,25,11,2276.6,0,0,0.5172,29,-0.0324,East,1,0,0,2261.07,none,23.33,27.94
200424,24,85096.01,63,1,22,4,62746.72,0,1,0.2088,37,0.1743,West,0,0,0,64014.15,none,23.44,22.62
200425,30,43010.65,97,2,18,14,40670.38,2,1,0.3015,11,-0.0109,West,0,0,0,40691.84,none,16.52,13.18
200426,36,197826.38,53,3,8,8,11796.81,0,1,0.4377,20,0.1366,East,1,0,0,11854.24,none,2.92,8.85
200427,49,86462.77,87,2,13,13,3617.16,1,1,0.5469,9,-0.152,North,1,0,0,3955.32,none,9.05,8.6
200428,59,51129.7,68,1,19,6,4344.06,1,0,0.2256,15,-0.2894,South,0,0,0,5020.52,none,20.39,14.73
200429,25,90920.66,46,2,15,6,4702.59,0,1,0.4795,3,0.113,South,1,0,0,4441.26,none,12.41,14.02
200430,44,82885.42,111,3,17,13,37181.43,0,1,0.3928,57,0.1244,West,0,0,0,40260.08,none,10.83,11.35
200431,29,65381.07,41,2,19,12,10894.94,0,0,0.4073,35,-0.0014,South,0,0,0,11082.17,none,18.08,16.96
200432,45,61290.96,22,1,19,9,17183.79,1,1,0.563,40,-0.085,North,1,0,0,16209.03,none,18.11,16.7
200433,39,123760.13,14,2,21,9,8896.79,0,1,0.5348,22,0.2251,East,1,0,0,8719.8,none,16.56,19.91
200434,20,186229.97,47,1,13,11,3905.36,1,1,0.3221,10,-0.0594,South,0,0,0,4135.49,none,16.5,18.6
200435,50,23496.8,58,4,14,10,9105.35,0,1,0.3589,5,-0.1984,North,0,0,0,7975.08,none,17.74,12.66
200436,33,141664.37,58,4,15,7,9073.43,0,1,0.1033,4,-0.2655,South,0,0,0,8119.44,none,12.86,3.94
200437,34,72793.55,13,2,23,11,3010.21,0,1,0.2509,11,0.3776,South,0,0,0,3235.45,none,26.21,29.1
200438,28,82010.39,78,1,20,11,2955.64,0,0,0.5707,9,0.3315,West,0,0,0,3289.09,none,19.49,16.1
200439,33,151421.81,52,1,20,13,8690.44,0,0,0.0697,51,0.007,West,1,0,0,6981.59,none,17.66,19.87
200440,45,18000.0,94,1,16,6,19683.66,0,1,0.6583,20,0.0858,North,1,0,0,18446.02,none,14.12,17.1
200441,38,112707.99,64,4,22,13,20754.66,1,1,0.1171,9,-0.1699,North,0,0,0,17245.12,none,27.35,25.42
200442,44,145771.38,85,2,19,9,22788.5,0,1,0.5769,13,-0.2413,West,0,0,0,21516.02,none,22.79,18.62
